Type,Source,Original,Translation
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Savanna Fisherman Zombie Villager,莽原漁夫殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/savanna/07_fletcher_savanna_villager.json,Savanna Fletcher Villager,莽原製箭師村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Savanna Fletcher Villager,莽原製箭師村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/savanna/07_fletcher_savanna_zombie_villager.json,Savanna Fletcher Zombie Villager,莽原製箭師殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Savanna Fletcher Zombie Villager,莽原製箭師殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/savanna/08_leatherworker_savanna_villager.json,Savanna Leatherworker Villager,莽原皮革工人村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Savanna Leatherworker Villager,莽原皮革工人村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/savanna/08_leatherworker_savanna_zombie_villager.json,Savanna Leatherworker Zombie Villager,莽原皮革工人殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Savanna Leatherworker Zombie Villager,莽原皮革工人殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/savanna/09_librarian_savanna_villager.json,Savanna Librarian Villager,莽原圖書管理員村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Savanna Librarian Villager,莽原圖書管理員村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/savanna/09_librarian_savanna_zombie_villager.json,Savanna Librarian Zombie Villager,莽原圖書管理員殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Savanna Librarian Zombie Villager,莽原圖書管理員殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/savanna/10_mason_savanna_villager.json,Savanna Mason Villager,莽原石匠村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Savanna Mason Villager,莽原石匠村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/savanna/10_mason_savanna_zombie_villager.json,Savanna Mason Zombie Villager,莽原石匠殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Savanna Mason Zombie Villager,莽原石匠殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/savanna/11_nitwit_savanna_villager.json,Savanna Nitwit Villager,莽原傻子村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Savanna Nitwit Villager,莽原傻子村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/savanna/11_nitwit_savanna_zombie_villager.json,Savanna Nitwit Zombie Villager,莽原傻子殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Savanna Nitwit Zombie Villager,莽原傻子殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/savanna/13_shepherd_savanna_villager.json,Savanna Shepherd Villager,莽原牧羊人村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Savanna Shepherd Villager,莽原牧羊人村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/savanna/13_shepherd_savanna_zombie_villager.json,Savanna Shepherd Zombie Villager,莽原牧羊人殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Savanna Shepherd Zombie Villager,莽原牧羊人殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/savanna/14_toolsmith_savanna_villager.json,Savanna Toolsmith Villager,莽原工具匠村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Savanna Toolsmith Villager,草原工具匠村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/savanna/14_toolsmith_savanna_zombie_villager.json,Savanna Toolsmith Zombie Villager,莽原工具匠殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Savanna Toolsmith Zombie Villager,莽原工具匠殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/savanna/12_savanna_villager.json,Savanna Villager,莽原村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Savanna Villager,莽原村民
description,versions-45-/data/all_mob_heads/advancement/collection/villagers/savanna.json,Savanna Villager Heads Collection,莽原村民頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/savanna.json,Savanna Villagers,莽原村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/savanna/15_weaponsmith_savanna_villager.json,Savanna Weaponsmith Villager,莽原武器匠村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Savanna Weaponsmith Villager,莽原武器匠村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/savanna/15_weaponsmith_savanna_zombie_villager.json,Savanna Weaponsmith Zombie Villager,莽原武器匠殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Savanna Weaponsmith Zombie Villager,莽原武器匠殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/savanna/12_savanna_zombie_villager.json,Savanna Zombie Villager,莽原殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Savanna Zombie Villager,草原殭屍村民
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/savanna.json,Savanna Zombie Villager Heads Collection,莽原殭屍村民頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/savanna.json,Savanna Zombie Villagers,莽原殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/nether/screaming_ghast.json,Screaming Ghast,尖叫地獄幽靈
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/ghast.json,Screaming Ghast,尖叫地獄幽靈
title,versions-45-/data/all_mob_heads/advancement/collection/goats/screaming_goat.json,Screaming Goat,尖叫山羊
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/goat/screamingoat.json,Screaming Goat,尖叫山羊
title,versions-45-/data/all_mob_heads/advancement/collection/goats/screaming_goat_left_horn.json,Screaming Goat Left Horn,尖叫山羊左角
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/goat/screamingoatleft.json,Screaming Goat Left Horn,尖叫山羊左角
title,versions-45-/data/all_mob_heads/advancement/collection/goats/screaming_goat_right_horn.json,Screaming Goat Right Horn,尖叫山羊右角
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/goat/screamingoatright.json,Screaming Goat Right Horn,尖叫山羊右角
title,versions-45-/data/all_mob_heads/advancement/collection/goats/screaming_goat_without_horns.json,Screaming Goat Without Horns,尖叫無角山羊
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/goat/screamingoatnone.json,Screaming Goat Without Horns,尖叫無角山羊
title,versions-45-/data/all_mob_heads/advancement/collection/sea.json,Sea,海洋
title,versions-45-/data/all_mob_heads/advancement/collection/sea/sea_hostile.json,Sea Hostile,海洋敵對
description,versions-45-/data/all_mob_heads/advancement/collection/sea.json,Sea Mob Heads Collection,海洋生物頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/sea/sea_passive.json,Sea Passive,海洋友善
description,versions-45-/data/all_mob_heads/advancement/collection/sheeps.json,Sheep Heads Collection,羊頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/potatoes/sheep_potato.json,Sheep Potato,羊馬鈴薯
title,versions-45-/data/all_mob_heads/advancement/collection/sheeps.json,Sheeps,羊
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Shepherd Villager,牧羊人村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Shepherd Zombie Villager,牧羊人殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/end/classics/shulker.json,Shulker,界伏蚌
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/shulker.json,Shulker,界伏蚌
title,versions-45-/data/all_mob_heads/advancement/collection/cats/siamese_cat.json,Siamese Cat,暹羅貓
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/cat.json,Siamese Cat,暹羅貓
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/classics/silverfish.json,Silverfish,蠹魚
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/silverfish.json,Silverfish,蠹魚
title,versions-45-/data/all_mob_heads/advancement/collection/vanilla/skeleton.json,Skeleton,骷髏
title,versions-45-/data/all_mob_heads/advancement/collection/horses/skeleton_horse.json,Skeleton Horse,骷髏馬
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/skeleton_horse.json,Skeleton Horse,骷髏馬
title,versions-45-/data/all_mob_heads/advancement/collection/potatoes/skeleton_potato.json,Skeleton Potato,骷髏馬鈴薯
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/classics/slime.json,Slime,史萊姆
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/slime.json,Slime,史萊姆
title,versions-45-/data/all_mob_heads/advancement/collection/potatoes/slime_potato.json,Slime Potato,史萊姆土豆
description,versions-45-/data/all_mob_heads/advancement/collection/potatoes.json,Snapshot 2024 Potatoes Heads Collection,快照 2024 年馬鈴薯頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/passives/sniffer.json,Sniffer,嗅探獸
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/sniffer.json,Sniffer,嗅探獸
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/snow/01_armorer_snow_villager.json,Snow Armorer Villager,雪地製甲師村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Snow Armorer Villager,雪地製甲師村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/snow/01_armorer_snow_zombie_villager.json,Snow Armorer Zombie Villager,雪地製甲師殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Snow Armorer Zombie Villager,雪地製甲師殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/snow/02_butcher_snow_villager.json,Snow Butcher Villager,雪地屠夫村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Snow Butcher Villager,雪地屠夫村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/snow/02_butcher_snow_zombie_villager.json,Snow Butcher Zombie Villager,雪地屠夫殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Snow Butcher Zombie Villager,雪地屠夫殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/snow/03_cartographer_snow_villager.json,Snow Cartographer Villager,雪地製圖師村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Snow Cartographer Villager,雪地製圖師村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/snow/03_cartographer_snow_zombie_villager.json,Snow Cartographer Zombie Villager,雪地製圖師殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Snow Cartographer Zombie Villager,雪地製圖師殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/snow/04_cleric_snow_villager.json,Snow Cleric Villager,雪地神職人員村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Snow Cleric Villager,雪地神職人員村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/snow/04_cleric_snow_zombie_villager.json,Snow Cleric Zombie Villager,雪地神職人員殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Snow Cleric Zombie Villager,雪地神職人員殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/snow/05_farmer_snow_villager.json,Snow Farmer Villager,雪地農夫村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Snow Farmer Villager,雪地農夫村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/snow/05_farmer_snow_zombie_villager.json,Snow Farmer Zombie Villager,雪地農夫殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Snow Farmer Zombie Villager,雪地農夫殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/snow/06_fisherman_snow_villager.json,Snow Fisherman Villager,雪地漁夫村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Snow Fisherman Villager,雪地漁夫村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/snow/06_fisherman_snow_zombie_villager.json,Snow Fisherman Zombie Villager,雪地漁夫殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Snow Fisherman Zombie Villager,雪地漁夫殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/snow/07_fletcher_snow_villager.json,Snow Fletcher Villager,雪地製箭師村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Snow Fletcher Villager,雪地製箭師村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/snow/07_fletcher_snow_zombie_villager.json,Snow Fletcher Zombie Villager,雪地製箭師殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Snow Fletcher Zombie Villager,雪地製箭師殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/fox.json,Snow Fox,雪狐
title,versions-45-/data/all_mob_heads/advancement/collection/passives/snow_golem.json,Snow Golem,雪人
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/snow_golem.json,Snow Golem,雪人
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/snow/08_leatherworker_snow_villager.json,Snow Leatherworker Villager,雪地皮匠村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Snow Leatherworker Villager,雪地皮匠村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/snow/08_leatherworker_snow_zombie_villager.json,Snow Leatherworker Zombie Villager,雪地皮匠殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Snow Leatherworker Zombie Villager,雪地皮匠殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/snow/09_librarian_snow_villager.json,Snow Librarian Villager,雪地圖書管理員村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Snow Librarian Villager,雪地圖書管理員村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/snow/09_librarian_snow_zombie_villager.json,Snow Librarian Zombie Villager,雪地圖書管理員殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Snow Librarian Zombie Villager,雪地圖書管理員殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/snow/10_mason_snow_villager.json,Snow Mason Villager,雪地石匠村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Snow Mason Villager,雪地石匠村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/snow/10_mason_snow_zombie_villager.json,Snow Mason Zombie Villager,雪地石匠殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Snow Mason Zombie Villager,雪地石匠殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/snow/11_nitwit_snow_villager.json,Snow Nitwit Villager,雪地傻子村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Snow Nitwit Villager,雪地傻子村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/snow/11_nitwit_snow_zombie_villager.json,Snow Nitwit Zombie Villager,雪地傻子殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Snow Nitwit Zombie Villager,雪地傻子殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/snow/13_shepherd_snow_villager.json,Snow Shepherd Villager,雪地牧羊人村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Snow Shepherd Villager,雪地牧羊人村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/snow/13_shepherd_snow_zombie_villager.json,Snow Shepherd Zombie Villager,雪地牧羊人殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Snow Shepherd Zombie Villager,雪地牧羊人殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/snow/14_toolsmith_snow_villager.json,Snow Toolsmith Villager,雪地工具匠村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Snow Toolsmith Villager,雪地工具匠村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/snow/14_toolsmith_snow_zombie_villager.json,Snow Toolsmith Zombie Villager,雪地工具匠殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Snow Toolsmith Zombie Villager,雪地工具匠殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/snow/12_snow_villager.json,Snow Villager,雪地村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Snow Villager,雪地村民
description,versions-45-/data/all_mob_heads/advancement/collection/villagers/snow.json,Snow Villager Heads Collection,雪地村民頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/snow.json,Snow Villagers,雪地村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/snow/15_weaponsmith_snow_villager.json,Snow Weaponsmith Villager,雪地武器匠村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Snow Weaponsmith Villager,雪地武器匠村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/snow/15_weaponsmith_snow_zombie_villager.json,Snow Weaponsmith Zombie Villager,雪地武器匠殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Snow Weaponsmith Zombie Villager,雪地武器匠殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/snow/12_snow_zombie_villager.json,Snow Zombie Villager,雪地殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Snow Zombie Villager,雪地殭屍村民
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/snow.json,Snow Zombie Villager Heads Collection,雪地殭屍村民頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/snow.json,Snow Zombie Villagers,雪地殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/passives/snowman.json,Snowman,雪人
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/snow_golem.json,Snowman,雪人
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/wolves/snowy_wolf.json,Snowy Wolf,雪狼
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wolf.json,Snowy Wolf,雪狼
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/sossur.json,Sossur,Sossur
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/classics/spider.json,Spider,蜘蛛
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/spider.json,Spider,蜘蛛
title,versions-45-/data/all_mob_heads/advancement/collection/potatoes/spider_potato.json,Spider Potato,蜘蛛馬鈴薯
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/wolves/spotted_wolf.json,Spotted Wolf,斑點狼
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wolf.json,Spotted Wolf,斑點狼
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/boiboite.json,Spruce Crate,Spruce Crate
title,versions-45-/data/all_mob_heads/advancement/collection/sea/sea_passive/squid.json,Squid,魷魚
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/squid.json,Squid,魷魚
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/classics/stray.json,Stray,流髑
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/stray.json,Stray,流髑
title,versions-45-/data/all_mob_heads/advancement/collection/nether/strider.json,Strider,熾足獸
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/strider.json,Strider,熾足獸
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/wolves/striped_wolf.json,Striped Wolf,條紋狼
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wolf.json,Striped Wolf,條紋狼
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/sushi.json,Sushi,壽司
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/swamp/01_armorer_swamp_villager.json,Swamp Armorer Villager,沼澤盔甲師村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Swamp Armorer Villager,沼澤盔甲匠村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/01_armorer_swamp_zombie_villager.json,Swamp Armorer Zombie Villager,沼澤製甲師殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Swamp Armorer Zombie Villager,沼澤製甲師殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/swamp/02_butcher_swamp_villager.json,Swamp Butcher Villager,沼澤屠夫村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Swamp Butcher Villager,沼澤屠夫村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/02_butcher_swamp_zombie_villager.json,Swamp Butcher Zombie Villager,沼澤屠夫殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Swamp Butcher Zombie Villager,沼澤屠夫殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/swamp/03_cartographer_swamp_villager.json,Swamp Cartographer Villager,沼澤製圖師村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Swamp Cartographer Villager,沼澤製圖師村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/03_cartographer_swamp_zombie_villager.json,Swamp Cartographer Zombie Villager,沼澤製圖師殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Swamp Cartographer Zombie Villager,沼澤製圖師殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/swamp/04_cleric_swamp_villager.json,Swamp Cleric Villager,沼澤神職人員村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Swamp Cleric Villager,沼澤神職人員村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/04_cleric_swamp_zombie_villager.json,Swamp Cleric Zombie Villager,沼澤神職人員殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Swamp Cleric Zombie Villager,沼澤神職人員殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/swamp/05_farmer_swamp_villager.json,Swamp Farmer Villager,沼澤農夫村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Swamp Farmer Villager,沼澤農夫村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/05_farmer_swamp_zombie_villager.json,Swamp Farmer Zombie Villager,沼澤農夫殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Swamp Farmer Zombie Villager,沼澤農夫殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/swamp/06_fisherman_swamp_villager.json,Swamp Fisherman Villager,沼澤漁民村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Swamp Fisherman Villager,沼澤漁民村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/06_fisherman_swamp_zombie_villager.json,Swamp Fisherman Zombie Villager,沼澤漁夫殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Swamp Fisherman Zombie Villager,沼澤漁夫殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/swamp/07_fletcher_swamp_villager.json,Swamp Fletcher Villager,沼澤製箭師村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Swamp Fletcher Villager,沼澤製箭師村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/07_fletcher_swamp_zombie_villager.json,Swamp Fletcher Zombie Villager,沼澤製箭師殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Swamp Fletcher Zombie Villager,沼澤製箭師殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/swamp/08_leatherworker_swamp_villager.json,Swamp Leatherworker Villager,沼澤皮匠村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Swamp Leatherworker Villager,沼澤皮匠村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/08_leatherworker_swamp_zombie_villager.json,Swamp Leatherworker Zombie Villager,沼澤皮匠殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Swamp Leatherworker Zombie Villager,沼澤皮匠殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/swamp/09_librarian_swamp_villager.json,Swamp Librarian Villager,沼澤圖書管理員村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Swamp Librarian Villager,沼澤圖書管理員村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/09_librarian_swamp_zombie_villager.json,Swamp Librarian Zombie Villager,沼澤圖書管理員殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Swamp Librarian Zombie Villager,沼澤圖書管理員殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/swamp/10_mason_swamp_villager.json,Swamp Mason Villager,沼澤石匠村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Swamp Mason Villager,沼澤石匠村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/10_mason_swamp_zombie_villager.json,Swamp Mason Zombie Villager,沼澤石匠殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Swamp Mason Zombie Villager,沼澤石匠殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/swamp/11_nitwit_swamp_villager.json,Swamp Nitwit Villager,沼澤傻子村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Swamp Nitwit Villager,沼澤傻子村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/11_nitwit_swamp_zombie_villager.json,Swamp Nitwit Zombie Villager,沼澤傻子殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Swamp Nitwit Zombie Villager,沼澤傻子殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/swamp/13_shepherd_swamp_villager.json,Swamp Shepherd Villager,沼澤牧羊人村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Swamp Shepherd Villager,沼澤牧羊人村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/13_shepherd_swamp_zombie_villager.json,Swamp Shepherd Zombie Villager,沼澤牧羊人殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Swamp Shepherd Zombie Villager,沼澤牧羊人殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/swamp/14_toolsmith_swamp_villager.json,Swamp Toolsmith Villager,沼澤工具匠村民
